id,year_net,outd,ind,bet,outd_s,ind_s,bet_s,cluster,Id,year,fieldold,field_maxqda,field,field2,io_maxqda,io,iob,type,polygon_field,color_field,polygon_io,color_io,color_io2,stop_maxqda,stop,words,_merge
AAICJ1985SiracusaPrincICCPR,2020,0,1,0,0,1,0,0,1,1985,,Political,Political,Civil,,AAICJ,,Princ,3,#e377c2,,,,0,,14728,Matched (3)
AAICJ1985SiracusaPrincICCPR,2021,0,1,0,0,1,0,0,1,1985,,Political,Political,Civil,,AAICJ,,Princ,3,#e377c2,,,,0,,14728,Matched (3)
AAICJ1985SiracusaPrincICCPR,2022,0,1,0,0,1,0,0,1,1985,,Political,Political,Civil,,AAICJ,,Princ,3,#e377c2,,,,0,,14728,Matched (3)
AAICJ1985SiracusaPrincICCPR,2023,0,1,0,0,1,0,0,1,1985,,Political,Political,Civil,,AAICJ,,Princ,3,#e377c2,,,,0,,14728,Matched (3)
AALCO1966PrincRefugees,2014,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2015,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2016,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2017,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2018,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2019,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2020,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2021,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2022,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
AALCO1966PrincRefugees,2023,0,1,0,0,1,0,0,2,1966,,Refugee,Discrimination,Refugee,AALCO,AALCO,,Princ,6,#d62728,,,,0,,5324,Matched (3)
ASEAN2012HRDecl,2012,3,0,0,2.6599423e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2013,3,0,0,2.4525114e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2014,3,0,0,2.3745899e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2015,3,0,0,2.3328946e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2016,3,0,0,2.2180013e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2017,3,0,0,2.0729556e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2018,3,0,0,2.0355599e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2019,3,0,0,2.0122870e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2020,3,0,0,1.9448139e-06,0,0,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2021,3,1,.625,1.9292493e-06,1,4.0224950e-07,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2022,3,1,.625,1.9077706e-06,1,3.9776944e-07,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2012HRDecl,2023,3,1,.7361111,1.8896449e-06,1,4.6403110e-07,.5,3,2012,Universal,Universal,General,,ASEAN,ASEAN,COP,Decl,,#2ca02c,3,#00bffe,,0,0,3552,Matched (3)
ASEAN2013DeclElimVioWoCh,2017,0,1,0,0,1,0,0,4,2013,,,Discrimination,Women,ASEAN,ASEAN,COP,Decl,6,#d62728,3,#00bffe,,0,,1594,Matched (3)
ASEAN2013DeclElimVioWoCh,2018,0,1,0,0,1,0,0,4,2013,,,Discrimination,Women,ASEAN,ASEAN,COP,Decl,6,#d62728,3,#00bffe,,0,,1594,Matched (3)
ASEAN2013DeclElimVioWoCh,2019,0,1,0,0,1,0,0,4,2013,,,Discrimination,Women,ASEAN,ASEAN,COP,Decl,6,#d62728,3,#00bffe,,0,,1594,Matched (3)
ASEAN2013DeclElimVioWoCh,2020,0,1,0,0,1,0,0,4,2013,,,Discrimination,Women,ASEAN,ASEAN,COP,Decl,6,#d62728,3,#00bffe,,0,,1594,Matched (3)
ASEAN2013DeclElimVioWoCh,2021,0,1,0,0,1,0,0,4,2013,,,Discrimination,Women,ASEAN,ASEAN,COP,Decl,6,#d62728,3,#00bffe,,0,,1594,Matched (3)
ASEAN2013DeclElimVioWoCh,2022,0,1,0,0,1,0,0,4,2013,,,Discrimination,Women,ASEAN,ASEAN,COP,Decl,6,#d62728,3,#00bffe,,0,,1594,Matched (3)
ASEAN2013DeclElimVioWoCh,2023,0,1,0,0,1,0,0,4,2013,,,Discrimination,Women,ASEAN,ASEAN,COP,Decl,6,#d62728,3,#00bffe,,0,,1594,Matched (3)
AU1969Refugee,1969,5,0,0,.00029585799,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1970,5,0,0,.00029585799,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1971,5,0,0,.00027845844,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1972,5,0,0,.00024112656,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1973,5,0,0,.00020284799,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1974,5,0,0,.00017928216,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1975,5,0,0,.00015605005,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1976,5,0,0,.00014930275,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1977,5,0,0,.00012753801,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1978,5,0,0,.00011124956,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1979,5,0,0,.0001014528,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1980,5,0,0,.000096183445,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1981,5,0,0,.000086086671,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1982,5,0,0,.000078735204,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1983,5,0,0,.000074536751,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1984,5,0,0,.000067582179,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1985,5,0,0,.000056303768,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1986,5,0,0,.000053398267,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1987,5,0,0,.000050390528,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1988,5,0,0,.00004428855,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1989,5,0,0,.000037736987,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1990,5,0,0,.000027551854,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1991,5,0,0,.000024045861,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1992,5,0,0,.00002197522,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1993,5,0,0,.000019528503,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1994,5,0,0,.000017210459,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1995,5,0,0,.000015281921,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1996,5,0,0,.000013751035,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1997,5,0,0,.000012168973,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1998,5,0,0,.000011478421,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,1999,5,0,0,.00001029211,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2000,5,0,0,9.0328367e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2001,5,0,0,8.6111286e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2002,5,0,0,7.9110796e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2003,5,0,0,7.4179461e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2004,5,0,0,7.0358224e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2005,5,0,0,6.5008599e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2006,5,0,0,6.1591445e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2007,5,0,0,5.6466483e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2008,5,0,0,5.3031208e-06,0,0,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2009,5,1,5,5.0503772e-06,1,5.0554586e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2010,5,1,5,4.8247457e-06,1,4.8294901e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2011,5,1,5,4.5874253e-06,1,4.5918237e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2012,5,1,5,4.4332369e-06,1,4.4374156e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2013,5,1,5,4.0875188e-06,1,4.0912178e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2014,5,2,5.0769229,3.9576498e-06,2,4.0221153e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2015,5,2,5.0769229,3.8881581e-06,2,3.9514603e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2016,5,2,5.0769229,3.6966692e-06,2,3.7567711e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2017,5,3,10.826923,3.4549262e-06,3,7.4874679e-06,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2018,5,3,15.826923,3.3925999e-06,3,.000010747736,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2019,5,3,15.826923,3.3538115e-06,3,.000010624806,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2020,5,3,15.826923,3.2413566e-06,3,.000010268408,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2021,5,3,15.826923,3.2154155e-06,3,.000010186195,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2022,5,3,15.826923,3.1796178e-06,3,.000010072747,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1969Refugee,2023,5,3,20.826923,3.1494080e-06,3,.000013128915,.30000001,6,1969,Refugee,Refugee,Political,Refugee,AU,AU,AUA,Conv,3,#e377c2,3,#e377c2,,0,0,2816,Matched (3)
AU1976Cult,1976,2,0,0,.0000597211,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1977,2,0,0,.000051015202,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1978,2,0,0,.000044499822,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1979,2,0,0,.000040581122,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1980,2,0,0,.000038473376,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1981,2,0,0,.00003443467,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1982,2,0,0,.000031494081,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1983,2,0,0,.000029814701,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1984,2,0,0,.000027032873,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1985,2,0,0,.000022521508,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1986,2,0,0,.000021359307,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1987,2,0,0,.000020156211,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1988,2,0,0,.00001771542,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1989,2,0,0,.000015094795,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1990,2,0,0,.000011020741,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1991,2,0,0,9.6183439e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1992,2,0,0,8.7900880e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1993,2,0,0,7.8114017e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1994,2,0,0,6.8841841e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1995,2,0,0,6.1127685e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1996,2,0,0,5.5004139e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1997,2,0,0,4.8675893e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1998,2,0,0,4.5913680e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,1999,2,0,0,4.1168441e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2000,2,0,0,3.6131344e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2001,2,0,0,3.4444513e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2002,2,0,0,3.1644317e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2003,2,0,0,2.9671787e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2004,2,0,0,2.8143290e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2005,2,0,0,2.6003440e-06,0,0,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2006,2,1,8.333333,2.4636581e-06,1,.000010276647,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2007,2,1,8.333333,2.2586594e-06,1,9.4210927e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2008,2,1,8.333333,2.1212486e-06,1,8.8476463e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2009,2,1,8.333333,2.0201510e-06,1,8.4257636e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2010,2,1,8.333333,1.9298984e-06,1,8.0491500e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2011,2,1,8.333333,1.8349701e-06,1,7.6530387e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2012,2,1,8.333333,1.7732949e-06,1,7.3956921e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2013,2,1,8.333333,1.6350075e-06,1,6.8186960e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2014,2,1,8.333333,1.5830600e-06,1,6.6019566e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2015,2,1,8.333333,1.5552631e-06,1,6.4859823e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2016,2,1,8.333333,1.4786676e-06,1,6.1664173e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2017,2,1,8.333333,1.3819705e-06,1,5.7630004e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2018,2,1,9.833333,1.3570399e-06,1,6.6776133e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2019,2,1,9.833333,1.3415247e-06,1,6.6012358e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2020,2,1,9.833333,1.2965427e-06,1,6.3798043e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2021,2,1,9.833333,1.2861661e-06,1,6.3287252e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2022,2,1,9.833333,1.2718472e-06,1,6.2582390e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1976Cult,2023,2,1,9.833333,1.2597632e-06,1,6.1987548e-06,0,7,1976,Culture,Culture,Community,Culture,AU,AU,AUA,Conv,7,#8c564b,3,#e377c2,,0,0,0,Matched (3)
AU1979DecChild,1990,0,1,0,0,1,0,0,8,1979,Children,Children,Discrimination,Children,AU,AU,AUA,Dec,6,#d62728,3,#e377c2,,0,0,0,Matched (3)
